entry_timestamp,asset,market_id,side,yes_price_at_entry,no_price_at_entry,side_price_at_entry,external_price_move,external_return_5s,external_return_15s,external_return_30s,external_return_60s,momentum,quote_age_seconds,repricing_velocity,repricing_acceleration,spread_compression,book_imbalance,cross_asset_movement,time_to_expiry_seconds,lag_score,polymarket_price_move_after_30s,polymarket_price_move_after_60s,polymarket_price_move_after_120s,polymarket_price_move_after_180s,max_favorable_excursion,max_adverse_excursion,time_to_repricing_seconds,simulated_exit_timestamp,simulated_exit_seconds,simulated_exit_price,simulated_exit_reason,simulated_pnl_before_slippage,simulated_pnl_after_slippage,repriced_favorably,source_session
2026-06-24T16:41:48.765478+00:00,ETH,0x54faa3af7fa6193533f340c3ceb42d2a8d405f5e3b23e2178d2a0212ac8cd968,YES,0.405,0.595,0.405,0.0007451,0.0005109830575256158,0.000837546727101568,0.0007574264742105097,0.0006280285445130485,0.0002095181825885195,2.994478,-0.06235253625176458,-0.03981255523861781,0.010000000000000064,-0.5338497737104514,0.2899999999999999,191.234522,0.310459,-0.14,-0.18000000000000002,-0.38,,0.0,-0.39,,2026-06-24T16:41:50.756781+00:00,1.991303,0.33,stop_loss,-0.07500000000000001,-0.09500000000000001,False,polymarket\runs\repricing_balanced_v1\20260624_154206\session.jsonl
2026-06-24T16:41:50.756781+00:00,ETH,0x54faa3af7fa6193533f340c3ceb42d2a8d405f5e3b23e2178d2a0212ac8cd968,YES,0.33,0.67,0.33,0.0007451,0.0005109830575256158,0.0005109830575256158,0.0011643236450107342,0.0006280285445130485,-0.00011704548698743267,1.976781,-0.03766378095146746,0.012398291621263624,-0.010000000000000064,-0.36905447844480777,0.24999999999999994,189.243219,0.310459,-0.065,-0.10500000000000001,-0.305,,0.024999999999999967,-0.315,,2026-06-24T16:41:52.761822+00:00,2.005041,0.295,stop_loss,-0.03500000000000003,-0.055000000000000035,False,polymarket\runs\repricing_balanced_v1\20260624_154206\session.jsonl
2026-06-24T16:48:48.757094+00:00,BTC,0x6a9cd2dd7bc9c9807d3452c9f1a97c34ac7aedbc934b79054d8b3a0bfdcd4e42,YES,0.015,0.985,0.015,0.00078819,0.0005224877808767125,0.001035019118293734,0.0010216826538769208,0.00023795637078261045,0.0007970627475111236,49.065094,0.0,0.0,-0.0,-0.9765729486790857,0.0,71.242906,0.328411,0.0,-0.0085,,,0.020000000000000004,-0.012499999999999999,,2026-06-24T16:49:58.758186+00:00,70.001092,0.0025000000000000005,timeout,-0.012499999999999999,-0.0325,False,polymarket\runs\repricing_balanced_v1\20260624_154206\session.jsonl
2026-06-24T16:51:06.758502+00:00,ETH,0xabff544d3602969cb25677257451bdb7c6ad59b48e75d1d633afb248b012b06c,NO,0.525,0.475,0.475,-0.00068223,-0.001666707972936221,-0.0015306059216478873,-0.001691449814126389,-0.0010725356478611392,-0.00045807027378674814,2.984502,0.009973455647793407,0.0049734908779251056,-0.0,0.09627204928373528,0.08999999999999997,233.241498,0.284261,0.51,0.51,0.51,,0.52,0.0,2.006159,2026-06-24T16:51:08.764661+00:00,2.006159,0.795,repricing_target,0.32000000000000006,0.30000000000000004,True,polymarket\runs\repricing_balanced_v1\20260624_154206\session.jsonl
2026-06-24T16:52:04.761668+00:00,SOL,0x7d0f63daa0e0bd4993d80fa4bcb62fd622043fb264ec4a7aa7b875871c6a353a,YES,0.045,0.955,0.045,0.00150512,0.00165587836820702,0.0007519927808694593,0.00045105999097883043,-0.006272401433691566,0.007024394214561025,3.070668,0.004986847190534961,0.002486864490174645,-0.0,-0.5784291561904348,0.05,175.238332,0.627132,0.15999999999999998,0.12000000000000001,-0.0049999999999999975,,0.275,-0.03,2.005894,2026-06-24T16:52:06.767562+00:00,2.005894,0.095,repricing_target,0.05,0.030000000000000002,True,polymarket\runs\repricing_balanced_v1\20260624_154206\session.jsonl
2026-06-24T16:52:06.767562+00:00,SOL,0x7d0f63daa0e0bd4993d80fa4bcb62fd622043fb264ec4a7aa7b875871c6a353a,YES,0.095,0.905,0.095,0.00436484,0.0045160319132921956,0.005575647980711418,0.0033077732671777937,-0.001795063575168121,0.007370711555879539,3.097562,0.024926541482251804,0.009940552338117987,-6.938893903907228e-18,-0.5744956089973525,0.08,173.232438,0.541793,0.09,0.15,-0.020000000000000004,,0.225,-0.08,1.99068,2026-06-24T16:52:08.758242+00:00,1.99068,0.165,repricing_target,0.07,0.05,True,polymarket\runs\repricing_balanced_v1\20260624_154206\session.jsonl
2026-06-24T16:53:18.759891+00:00,BTC,0x11be248eacf03fecfc51007bb9833cc1452e33e48c5226ab9c30e91656ca4fed,YES,0.065,0.935,0.065,0.00081088,0.001388693646793282,0.0003414670962640365,0.0006547531655727301,0.000890975237805014,-0.0005495081415409775,3.063891,0.005022773253933335,2.247130028815517e-05,-1.3877787807814457e-17,-0.6139670217609983,0.27999999999999997,101.240109,0.337869,-0.05,-0.05,,,0.009999999999999995,-0.05,,2026-06-24T16:53:34.763889+00:00,16.003998,0.035,stop_loss,-0.03,-0.05,False,polymarket\runs\repricing_balanced_v1\20260624_154206\session.jsonl
2026-06-24T16:53:52.752947+00:00,SOL,0x7d0f63daa0e0bd4993d80fa4bcb62fd622043fb264ec4a7aa7b875871c6a353a,YES,0.075,0.925,0.075,0.00481638,-0.00014976785981712926,-0.0002994908655284956,-0.00044916903728109414,0.0001498127340824329,-0.00044930359961092847,3.082947,-0.02513237220440058,-0.00011597769280070692,1.3877787807814457e-17,-0.7567338354802208,0.06899999999999999,67.247053,1.0,-0.034999999999999996,-0.039999999999999994,,,0.0,-0.06,,2026-06-24T16:54:00.762299+00:00,8.009352,0.045,stop_loss,-0.03,-0.05,False,polymarket\runs\repricing_balanced_v1\20260624_154206\session.jsonl
2026-06-24T16:53:54.758545+00:00,ETH,0xabff544d3602969cb25677257451bdb7c6ad59b48e75d1d633afb248b012b06c,NO,0.006,0.994,0.994,-0.00265087,-0.00266962456054598,-0.0028570891524595243,-0.0042172180126516245,-0.004354272630018197,0.0014971834775586723,3.033545,0.0,0.0,-0.0,-0.9771221601061155,0.06899999999999999,65.241455,1.0,0.0,0.0,,,0.0,0.0,,2026-06-24T16:54:58.766818+00:00,64.008273,0.994,timeout,0.0,-0.02,False,polymarket\runs\repricing_balanced_v1\20260624_154206\session.jsonl
2026-06-24T16:55:32.763105+00:00,ETH,0xdc4693598a20d019c083949d35703b04d5de73552f4d0fb762787cbe10eef7af,YES,0.495,0.505,0.495,0.00072899,0.0013142091793425514,0.0008799497171589898,0.0001758661407433859,-6.279789752650089e-06,0.0008862295069116399,3.008105,0.012461369753763343,0.009941373398955197,0.009999999999999953,-0.2734313736589268,0.18,267.236895,0.303746,0.010000000000000009,-0.15999999999999998,-0.31,,0.15000000000000002,-0.39,1.990402,2026-06-24T16:55:34.753507+00:00,1.990402,0.55,repricing_target,0.05500000000000005,0.035000000000000045,True,polymarket\runs\repricing_balanced_v1\20260624_154206\session.jsonl
